"
Tony Petrello
I don't really want to get into that, but I wouldn't say there is a big disparity here",0.0
"
William Restrepo
Between regions",0.0
"
Tony Petrello
Yeah",0.2
"
William Restrepo
So today we only have about 13% of our fleet in those affected regions and our strategy has been not to chase and that's why you're seeing some stability in our -- in our margin overall and our EBITDA",1.0
"And going forward, we don't think it's appropriate to lower significantly our pricing on our fleet",0.0
"We have seen a lot of stability in places like Bakken, West Texas, South Texas",1.0
"So, with 87% of our fleet in those markets, we feel pretty good on our -- with our strategy right now",1.0
"
Jonathan Hunter
Great",1.0
Thanks for taking my questions,1.0
I will turn it back,0.0
"
Tony Petrello
Andrea, we're getting close to an hour, if you could just take one more question, please",0.0
"
Operator
Our next question comes from Sean Meakim of J",0.0
P,0.1
Morgan,0.1
Please go ahead,0.1
"
Sean Meakim
Thank you",1.0
Good morning,1.0
So I appreciate the comments with respect to some of the moving pieces on free cash flow,1.0
"If we're on this call, a year from now, the 4Q '20 call, if you end up coming short on the $300 million or beating it materially, just I'm curious what are the major flex points in either direction that you'd highlight and thinking about in the context of the things that are within your control versus things that are outside of your control",-1.0
"

William Restrepo
I don't think we have time left to answer that question",-0.1
"
Tony Petrello
I think on the free cash flow, obviously the biggest influencer really would be the actual EBITDA that we generate for next year",1.0
"Now, we are assuming based on what's going on, on our international business and Nabors Drilling Solutions, Canada and some other places that all of that is going to offset whatever happens in the US and -- but that is, that is really, the market is really out of our control, we can mitigate by being smart about our strategy, on pricing and you know, some -- focusing on certain clients and geographies, which is what we've been doing",0.0
"What we can do, we can cut capex further if we need to",0.1
And we can get more aggressive on our DSO collections and some of those issues there,-0.8
"So those are some of the things we can work with, working capital initiatives, more aggressive on selling idle assets",-0.9
So those are some of the comp -- the compensating issues that we could do,0.0
"But I think if we exceed the $300 million, we'll just pay down more debt",-1.0
"If we're a bit short, we'll try to compensate with all the items that we mentioned, which again capex reductions, working capital initiatives and so forth",-0.1
"
William Restrepo
Yeah, I would just reiterate that -- the numbers, the targets that we've said, does target a full year of EBITDA above last year's 2019 number and we have confidence in that as a target, and of course everybody in this Company is going to be measured against that this year as well as the free cash flow target that's pretentious speech of information for your information",0.9
"At the whole thousand SG&amp;A employee base, that's one of the financial metrics for this year, both of those numbers",0.0
"
Tony Petrello
So three quarters of our incentives for this year are coming from basically cash flow",-0.1
"
William Restrepo
Yeah, cash flow",0.2
"So, but the point I'd like to make that -- where Nabors is different in this market is, when we look at the composition of our EBITDA, look at your question with having International and the offshore, and even NDS as mainstays that gives a pretty solid foundation base there that unlike what most of our competitors have, and that we think is really distinguishing feature of what we have, because those things don't move as much against a volatile rig count",1.0
"
Sean Meakim
Well, I think that was pretty specific",0.9
"So Tony, I think you outperformed your own expectations there",0.1
"Just the last thing I would say, so just to clarify, when you talk about free cash you're saying cash from operations less cash from investing",1.0
"
Tony Petrello
That's correct",1.0
"
Sean Meakim
Do you have an estimate of how much asset sales or other items within CFI that are being baked into that free cash number",0.9
"
Tony Petrello
We have some somewhere in the range of $40 million",0.0
"But you know, that happens every year we sell somewhere between $40 million and $60 million of assets that remains stranded, real estate, close facilities",0.0
That's pretty much the number that we do every year,0.0
So that's obviously part of the calculation,0.0
"
Tony Petrello
Andrea, if you will go ahead and wind up the call and thank you ladies and gentlemen for participating, and if you have a question or you want to discuss anything, feel free to call us or email us as always",1.0
Thank you,1.0
"
Operator
The conference is now concluded",0.0
Thank you for attending today’s presentation,1.0
You may now disconnect,0.0
"Arlo Technologies, Inc",0.0
"(NYSE:ARLO) Q4 2019 Earnings Conference Call February 24, 2020  5:00 PM ET
Company Participants
Erik Bylin – Investor Relations
Matthew McRae – Chief Executive Officer
Christine Gorjanc – Chief Financial Officer
Conference Call Participants
Adam Tindle – Raymond James
Jeffrey Rand – Deutsche Bank
Hamed Khorsand – BWS Financial
Jeff Osborne – Cowen and Company
Operator
Ladies and gentlemen, thank you for standing by",0.0
At this time all participants are in a listen-only mode,0.0
"Later we will conduct a question-and-answer session [Operator Instructions]
I would now like to turn the conference over to Erik Bylin",0.1
"Please go ahead, sir",0.0
"
Erik Bylin
Thank you, Gabriel",1.0
"Good afternoon, and welcome to Arlo Technologies' Fourth Quarter 2019 Financial Results Conference Call",1.0
Joining us from the company are Mr,0.0
"Matthew McRae, CEO; and Ms",0.0
"Christine Gorjanc, CFO",0.0
"The format of the call will start with an introduction and commentary on the business provided by Matt, followed by a review of the financials for the fourth quarter and full year, along with guidance provided by Christine",0.0
We'll then have time for questions,0.0
"If you have not received a copy of today's press release, please visit Arlo's Investor Relations website at www",-0.4
arlo,0.1
com,0.0
"
Before we begin the formal remarks, we advise you that today's conference call contains forward-looking statements",0.0
"Forward-looking statements include statements regarding expected revenue, gross margins, operating margins, tax rates, expenses, future cash outlook, our partnership with Verisure, continued new product and service differentiation and future business outlook",0.0
Actual results or trends could differ materially from those contemplated by these forward-looking statements,-0.2
"For more information, please refer to the risk factors discussed in Arlo's periodic filings with the SEC, including the most recent annual report on Form 10-K and quarterly report on Form 10-Q",-1.0
"
Any forward-looking statements that we make on this call are based on assumptions as of today, and Arlo undertakes no obligation to update these statements as a result of new information or future events",-0.5
"In addition, several non-GAAP financial measures will be mentioned on the call",0.0
A reconciliation of the non-GAAP to GAAP measures can be found in today's press release on our Investor Relations website,0.0
"
At this time, I would now like to turn the call over to Matt",0.3
"
Matthew McRae
Thank you, Erik, and thank you everyone for joining us today on Arlo's fourth quarter 2019 earnings call",0.9
"Before I discuss the fourth quarter, I want to take a moment to address the outbreak of the coronavirus",-0.8
"First and foremost, our thoughts are with the people who are being impacted by the spread of the virus as well as the associated quarantine",-1.0
"At Arlo, we are seeing an impact to our first quarter, although our products are manufactured outside of China, numerous key components are sourced from the effected region and we are now seeing a shortage in these components quickly reduce our anticipated supply",-0.9
"
The second quarter will also be impacted from the continued component shortages and delay of several new product launches",-1.0
We are working closely with all of our manufacturing partners as well as many of our component vendors as the factories work on recovery plans,0.0
We are also working with our channel partners on shelf dates and are developing options to maximize our performance through these unanticipated headwinds,0.0
The impact from coronavirus is temporary and we expect to return to our original growth trajectory in the second half of 2020,0.5
Christine will provide more specifics on the financial impact in her comments,0.0
"
With that, I will now move on to discuss our results and accomplishments from the recent quarter",0.0
"Christine and I will walk you through major elements including financial results for the quarter and full-year, closing of our definitive agreements with Verisure, launch of Arlo SmartCloud, our Privacy Pledge, new product recognitions and the announcement of our first Floodlight Camera",0.0
Let's start by talking through some highlights for the quarter,0.0
"In Q4, we achieved $122",0.0
"4 million in revenue, near the high end of our guidance for the quarter and up slightly year-over-year",0.0
"

Service revenue was $12",-0.1
"5 million, which represents a year-over-year growth of 17% and a record for Arlo for the second consecutive quarter",0.0
"For the full year, Arlo reported revenue of $370 million",-0.1
"While this was a decline for the year, Arlo returned to slight growth in Q4 despite our supply shortage and we expect to continue that momentum into 2020",-0.9
Expense management was a top focus as we lowered OpEx sequentially each quarter in 2019 and with our restructuring we are on target to achieve further savings in 2020,-0.3
"Arlo added about 324,000 registered accounts to the Arlo platform in Q4 to reach a total of nearly 4 million total registered accounts, up 41% year-over-year",0.0
"
More importantly, our paid account base continues to grow at a faster pace and reached approximately 230,000 paid accounts, up more than 60% from a year ago",0.8
"As a reminder, this growth does not yet include paid accounts that we were expecting from Ultra, Pro 3 and Video Doorbell customers that received a limited free trial of Arlo Smart",0.9
"Based on early data, we remain confident that when the trial period for Arlo Smart lapses, there will be a further acceleration in the growth of paid accounts through 2020 expect a more fulsome report on this subject on our next earnings call",0.9
"
On December 30, we closed our strategic partnership with Verisure, a fast growing leading provider of professionally monitored security solutions with more than 3 million customers in 16 countries across Europe and Latin America",0.1
"Verisure paid Arlo $50 million for Arlo’s European commercial operations, covering marketing and distribution of Arlo products and services",-0.1
"With this agreement, Verisure also committed to purchase a minimum of $500 million of Arlo products over the next five years to be distributed through first multi-channel go-to market for a consumer security experience",0.2
"Clearly, this partnership has immense financial and strategic implications for Arlo",0.4
It will diversify our revenue on both a regional and channel basis,0.0
"It raises the forecast growth in Europe from 5% CAGR to 25% CAGR over the next five years and all deployments through Verisure’s direct channel will have a one-to-one attach rate to Arlo Smart services, which will further accelerate our recurring service revenue",0.5
"
Overall profitability in Europe is expected to improve over the life of the deal and importantly the deal has substantially strengthened our liquidity",1.0
"With about $75 million in total proceeds and our strong cash management, we closed the fourth quarter with $256",0.0
"7 million in cash, cash equivalents and short term investments, a record high for the company and a sequential increase of more than $100 million",0.0
"After closing Verisure, we announced Arlo SmartCloud, a SaaS version of our Arlo Smart service platform",0.7
"SmartCloud is a comprehensive service offering that brings together our expertise across artificial intelligence, computer vision, multi-object detection, audio analysis, scaled storage, real-time events and ecosystem integrations to manage vast fleets of cameras and provide the kinds of customized alerts our Arlo Smart users have come to rely on",0.0
"
Formalizing our intent to grow the partnership and B2B side of our business, this unique offering delivers reliable and scalable cloud services to any company or communities making Arlo the ideal choice for those looking to bring intelligent security solutions to market",0.2
Verisure provides a great first commercial example of SmartCloud’s value and proves our ability to diversify our business to further accelerate our service revenue growth,1.0
I would also like to touch on our newly announced Privacy Pledge,1.0
"At Arlo, we believe in a users' right to privacy and control of their personal information, a belief that’s underscored the design of our products and services since day one",0.2
"

In light of increasing attention on privacy concerns regarding the treatment of user data, our Privacy Pledge reaffirms our commitment to these principles and clearly differentiates Arlo from others in the industry",0.4
Arlo is a company purely focused on providing security solutions that respect and protect our users’ personal information,0.8
We don't collect or retain information that is not required to provide the survey,-0.8
We don't sell data and we are not in any other business that would pull us from our core mission of helping users protect what they care about most,0.9
"The response from our users, our partners and our retailers has been overwhelming and we will continue to provide leadership on this front",-0.9
"Our clear stance makes Arlo not only the ideal company for consumers to trust for their personal security, but also the ideal company to partner and integrate with to bring solutions to market",0.8
"
Moving onto products",0.2
Last quarter we launched our first integrated Video Doorbell that captures the convention – what conventional Video Doorbells can't,-0.1
Our unique smart entry solution utilizes an industry-leading square aspect ratio camera lens with an extra wide 180 -degree field of view,0.1
"This lets users see the visitors from head to toe, including packages left at their front door, solving the biggest complaint users have with existing products on the market",-0.9
"With HD resolution and clear two-way audio, the Video Doorbell delivers direct to mobile video calls for faster response time and comes with a three month trial of Arlo Smart that lets users to get personalized alerts such as packages – package detection, so users can quickly reply or take action",0.6
"
We believe this powerful combination creates the most sophisticated doorbell on the market and provides another lever to drive future paid subscriptions for Arlo",0.7
"And we received numerous accolades to bolster this belief, but none clearer than CNET Editors' Choice award with CNET claiming that “Arlo just ousted nest as their favorite Video Doorbell",-0.7
” CNET named it the best Video Doorbell for 2020,1.0
"And of course our other recently released product, the Pro 3 continues to impress homeowners and industry experts alike",0.4
In January at CES 2020 the Arlo Pro 3 continued its award winning momentum and was named an Innovation Award Honoree,0.7
"Additionally, Pro 3 had garnered editor's choice awards across CNET, PC Magazine, TechHive, Digital Trends, and Gotta Be Mobile",0.0
"
We are honored that the Pro 3 was praised by TechHive as quote one of the absolute best indoor/outdoor security cameras you can buy",1.0
"By CNET, as the best security camera of 2020 and quote the outdoor home security camera to beat, and Gotta Be Mobile as the quote smart home security system that strikes the perfect balance between image quality, smart features, flexible installation and price",0.0
"
Further expanding on our Pro 3 line of best-in-class cameras, we announced our all new Arlo Pro 3 floodlight camera, the first wire-free integrated floodlight camera on the market, featuring class leading bright LEDs, an integrated 2K HDR camera, 160-degree field of view, two-way audio, custom lighting configurations, a rechargeable battery, and a built-in siren and a compact modern form factor that provides the ultimate in place anywhere protection",0.0
"
The Arlo Floodlight Camera joins Ultra, Pro 3 and our Video Doorbell and including a free three month subscription to Arlo Smart our powerful cloud-based AI and computer vision based subscription service",0.2
"
The Floodlight Camera was recognized as a CES 2020 Innovation Award Honoree and won the best of CES awards from bestproducts",-0.7
com and Popular Mechanics and the top tech CES award from Digital Trends,0.4
"The industry action to this new product announcement has also been extremely encouraging and Business Insider remarked Arlo is the gold standard for security cameras, so I have no doubt that it's new product Arlo Pro 3 Floodlight Camera will be an excellent device",0.9
"

Furthermore, Gear Patrol called the Floodlight Camera, I quote seriously steroidal floodlight for the security-conscious",0.7
"The Floodlight segment of IP cameras is growing faster than the market as a whole and as you can see these numerous accolades speak volumes on Arlo’s product differentiation, ease of use, and promising growth opportunity",0.9
"
Now I'll turn the call over to Christine for her commentary on our restructuring plan, our activities to add cash to the balance sheet, our fourth quarter and full-year results and our guidance for the first quarter and full-year",0.0
"
Christine Gorjanc
Thank you, Matt",1.0
"Before I discuss the financials in detail, I would like to highlight that we closed the fourth quarter of 2019 with $256",1.0
"7 million in cash and cash equivalents and short-term investments, which is a sequential increase of more than a $100 million",0.0
"This cash increase is largely a result of the agreement we completed with Verisure, which increased our cash balance by approximately $75 million and prudent balance sheet management",0.0
"
Additionally, the team did an outstanding job managing working capital, which contributed to the sequential cash increase",1.0
"First, with the sale of the European business and associated inventory, we added $55 million to the balance sheet",0.0
"
Additionally, in Q4, we received a prepayment of $20 million from Verisure for products to be purchased by them in 2020, which will show up as an increase in deferred revenue along with the $2",-0.2
5 million prepayment for engineering development services,0.0
The gain on the sale of our EMEA commercial operations is reported as $54,0.1
9 million in our consolidated financial statements,-0.2
"
Note that this number includes $50 million received for the sale of the EMEA commercial operations, $4",0.0
9 million for the sale of existing inventory in the EMEA distribution center as well as various working capital adjustments including the write-off of EMEA deferred service revenue as well as the $4,0.0
6 million de-recognition of goodwill associated with the EMEA business,0.1
"
As can be seen in our sequential decline in operating expenses, our restructuring activities continue to go well and we are still on the path to get down to a quarterly run rate, $33 million to $34 million per quarter of non-GAAP operating expense by the end of the second quarter of 2020",-0.7
"
We’ve recorded approximately $600,000 of restructuring expenses during Q4 2019",0.0
"Given these successes, we did not need to draw down our line of credit",0.8
I would also like to note that beginning Q4 of 2019 we will change our metric definitions to registered accounts and paid accounts from registered users and paid subscribers,0.9
We believe this more accurately describes our metrics given the Verisure transaction where we are now paid by Verisure for our EMEA accounts as opposed to individuals or businesses,0.0
More detailed information can be found in the supplemental information in our press release,0.0
"
And now onto the financials, as Matt highlighted, we achieved $122",0.0
4 million of revenue in-line with our guidance and up 15,0.0
4% sequentially and up 0,0.0
2% year-over-year,0.0
"During the fourth quarter, we shipped a total of approximately 1",0.0
4 million devices of which approximately 1,0.0
3 million are cameras,0.0
"
We added approximately 324,000 registered accounts to the Arlo platform in Q4",0.0
"As of the end of the fourth quarter, we had about four million registered accounts an increase of 40",0.0
9% from a year ago,0.1
"Growing our registered account base is critical to growing our recurring services business, which we believe will help improve both our margins and our revenue predictability",0.2
"
We are very pleased with the growth in our paid account base and believe our new business model for paid services, which we introduced with Ultra and have also included with Pro 3 and the Video Doorbell and we'll continue with future product introductions will be a substantial driver of the paid account base and recurring revenue growth in the near future",1.0
"

This new business model gives the user a rich experience with Arlo Smart for a trial period and at the end of that trial period, there is no rollback to free storage",0.5
"For services revenue for Q4 2019, was $12",0.0
"5 million, which is up 16",0.0
9% over last year,-0.1
"
From this point on my discussion points will focus on non-GAAP numbers",0.0
The reconciliation from GAAP to non-GAAP is detailed in our earnings release distributed earlier today,0.0
Our non-GAAP gross profit for the fourth quarter of 2019 was $14,0.0
"9 million, which resulted in a non-GAAP gross margin of 12",-0.1
2% within the range of guidance,0.0
"
This compares to $5",0.0
"6 million in the year ago, comparable period and $11",0.0
4 million in the prior quarter,0.0
Our service gross margin was 34,0.1
"3% for the fourth quarter 2019, our service gross margin is burdened by the cost of the free Arlo Smart trials under the new business model as well as the accounting carve out for the free basic service",0.0
"But we do expect that once we increase the subscription attach rate, we will see the service gross margin expand",0.0
"
Total non-GAAP operating expenses came in at $36 million, which is down 4",-0.2
6% year-over-year and down 0,0.0
04% sequentially,0.1
Our total non-GAAP R&amp;D expense for the fourth quarter was $14,0.0
"3 million and down $800,000 compared to the prior quarter",-0.1
"
Our head count at the end of Q4 2019 was 349 employees compared to 406 in the prior quarter",0.0
The decrease in head count is equally from our restructuring efforts as well as those employees that transferred over to Verisure at the end of the quarter,0.0
"
We agreed to provide Verisure with transition services as they start to operate the European commercial business",0.0
"These transition services include training time with Arlo employees, systems costs as well as some outside service costs",0.0
"We have included these costs in our normal operating expenses and the reimbursement from Verisure is included in other income and was approximately $800,000 during Q4 2019",0.0
"
Our non-GAAP tax expense for the fourth quarter of 2019 is $284,000",0.0
"For the fourth quarter of 2019, we posted a non-GAAP net loss per diluted share of $0",-0.6
26,0.0
"As I previously mentioned, we ended the quarter with $256",0.0
"7 million in cash, cash equivalents and short term investments up $102",0.0
9 million sequentially,0.0
"
Aside from receiving cash from the closing of the Verisure deal, we continue to be very focused on managing our cash position and we’re pleased with our inventory management during Q4 and improved DSOs of 97 days for Q4",1.0
"
Now turning to the outlook, we expect revenue in the first quarter to be in the range of $60 million to $70 million",0.0
"As Matt mentioned, coronavirus is impacting our business on the supply side as our vendors do not have sufficient quantities of the required components to fulfill our demand because the component factories are operating at considerably reduced output",-1.0
"
Additionally, in the second quarter we have new product introductions planned that we believe will be impacted by the component shortages as well as delayed delivery of some of the manufacturing equipment from China",-1.0
"To take this into account, we have built in an impact of between 5% and 10% to our original revenue expectations for the first quarter and are expecting an impact between 20% and 25% for the second quarter",-0.1
We are of course working closely with our partners as we navigate through this,0.1
"
For the first quarter we expect our GAAP gross margin to come in between 6",0.0
1% and 9,0.1
4% and our non-GAAP gross margin to come in between 8% and 11%,0.0
We expect our GAAP net loss per diluted share to come in between $0,-0.3
44 and $0,0.0
47 per share and our non-GAAP loss per diluted share to come in between $0,0.0
33 and $0,0.0
36 per share,0.0
"We expect our GAAP and non-GAAP tax expense to be approximately $400,000 for Q1 2020",-0.1
"
For the full-year we expect revenue between $370 million and $400 million and a non-GAAP operating loss between $65 million and $75 million",-0.3
"Please note however, that we will have the benefit of about $3",0.9
5 million for the year in other income for reimbursement for transition services from Verisure,0.0
"

For the full-year, we expect some of the inventory reduction and working capital benefit we accrued in 2019 to reverse itself out in 2020",0.7
But we believe that we will end the year with more than $150 million in cash and cash equivalents and with that we can open the call to questions,0.0
"
Question-and-Answer Session
Operator
[Operator Instructions] Your first question will come from the line of Adam Tindle of Raymond James",0.0
Please go ahead,0.1
"
Adam Tindle
Okay, thanks",1.0
Good afternoon,1.0
"I just wanted to start Matt, you talked about the trial period of Ultra Pro 3 Video Doorbell customers still coming that lapsing and potentially accelerating growth of paid accounts, which would obviously be exciting",0.7
"Just hoping for a little bit more color on the data that you guys are looking at to support that view, just from an outsider's perspective, we look at units shipped versus paid subscribers for a sense of attach rate improving and it's not, but just acknowledge that you obviously have more visibility than us",1.0
"So curious on what's kind of driving your confidence behind that statement, what data you guys are looking at internally",0.4
"
Matthew McRae
Yes, for the last couple of earnings calls and quarters, we've been conveying our confidence that, that the attach rate will go up especially on the new business model and actually being driven by the new business model, which to your point is exactly Ultra Pro 3 Video Doorbell so far",-0.4
"We obviously get a lot of internal data and like I said in the script we have some initial data that it allows us to remain very confident as we go forward, but I think we'll hold a more fulsome report in sharing a more statistically relevant and larger sample size for the next quarter's earnings",1.0
"
Adam Tindle
Okay",-0.3
That's fair,0.8
"I guess maybe another question on services, if I could",0.0
I know it's just to key part of the story obviously,0.4
"And you have grown revenue nicely, I think north of 20% for a couple of years now",1.0
But gross profit dollars are essentially flat during that time and margin is in decline that – that services margin decline accelerated in Q4,-0.2
"I think Christine alluded to some of the reasons behind that, but just maybe bigger picture comments on why margin isn't improving with scale, given it's kind of counterintuitive to us in a services business and maybe how Verisure is going to impact that with the one-to-one attach rate",-1.0
"
Christine Gorjanc
Right",0.9
"So Adam when we look at this quarter, we have always we've been carving out from the old products and then we have all of our new products are basically still on free trial, Pro 3 came out during Q4",1.0
Our Video Doorbell came out during Q4 and they have three months trial,-0.2
So those end sort of late in Q1 and then also Ultra,0.0
"So once we start kicking in people paying for services, you'll see the margin increase there",0.0
"And then also as we not as we're not selling anymore the older products with all of this free storage, you'll see that too",0.9
"
And then obviously with Verisure, when we start to see a larger attach rate, especially in their direct channel in a one-to-one attach rate, that will also give us those economies of scale that you're talking about and increase the margin",0.0
"So, we think it's got quite a bit of a way to increase over time",0.0
"
Adam Tindle
Is that $500 million of revenue that you identified related to Verisure the one-to-one attach rate on services, is that at consistent services gross margin as you've been experiencing or is there a way for us maybe to think about the impact because it obviously sounds like a pretty interesting opportunity just trying to help what the margin impact is going to be from it",0.0
"
Christine Gorjanc
Absolutely, that's hardware revenue",0.0
"On top of that, we are paid when any of Verisure’s customers use our service and Arlo Smart and that will be on top of that",0.7
"And so both of that 500 million, both as in the retail channel and in the direct channel, and we're not really giving a breakdown",-0.3
"And to be honest, we're not sure exactly what that breakdown will be going forward, but we're, we're very much, they're very much looking forward to selling this in their direct channel",1.0
"

Adam Tindle
Okay, got it",-0.8
One just quick last clarification,0.0
"Does your 2020 guidance include any benefit that you're expecting from Verisure in any way you can help us with the timing of when that's going to hit, I assume maybe Q3, Q4 more so",1.0
Or is it just the magnitude and timing related to Verisure in 2020 guidance,0.0
"
Matthew McRae
Yes",0.0
"On the last call, we had mentioned that most of the Verisure impact will start in 2021",0.0
"So when we talk about the European growth, for instance, going from 5% CAGR to 25% CAGR, a lot of that will actually start to phase in 2021 with this year being around transition integration and getting both channels and some of the products ready for full deployment through them, especially on the incremental channels beyond the retail channel that they purchased",0.3
"
Adam Tindle
Got it",0.6
That's helpful,1.0
Thank you,1.0
"
Matthew McRae
Yes",0.0
"
Operator
Your next question will come from the line of Jeffrey Rand of Deutsche Bank",0.0
Please go ahead,0.1
"
Jeffrey Rand
Hi",0.0
Thanks for taking my call,1.0
Just on the gross margin for Q1 is that – how much of that is being impacted by the coronavirus and how do you kind of look at your gross margin trajectory throughout the year,0.0
"
Christine Gorjanc
So it is affected because of some of the fixed costs that are in there and as we're bringing over less materials, those fixed costs become a bigger piece of that or are they hit the gross margin a little bit on that",-0.2
"And then also, you know, potentially we'll end up spending a little bit up more on freight if we do try to air freight some stuff in that as it comes over once it – once the factory starts having a bigger output",0.0
And as we look towards gross margin then it should get better towards the back half of the year,0.9
Q4 is always a little bit less depending on what we decide to promo,0.0
"
Jeffrey Rand
Got you",0.1
Thank you,1.0
"And the lost revenue in the first half of 2020, is that something you expect to recover some of it in the second half or is that just mostly lost revenue",-1.0
"
Matthew McRae
I would say we're working daily on mitigation plans to try and recover as much as possible",0.0
"But in reality, especially on a component shortage when you're losing those POs and replenishment at the retail channel, most of that is lost and we'll get the recovery from a growth trajectory back in the second half",-1.0
"Also when you do a new product launch, which we have several that we’re kind of targeting the spring reset may get pushed out into Q3",0.0
"Those stocking orders will move over, but again any in quarter replenishment and sales that you're having you won't get back",0.0
And so that's why we're looking at that and being very transparent about the impact we see for the first half and what we think will actually happen in the second half for 2020,0.0
"
Jeffrey Rand
Understood",0.1
Thank you,1.0
"
Operator
Your next question will come from the line of Hamed Khorsand of BWS Financial",0.0
Please go ahead,0.1
"
Hamed Khorsand
Hi",0.0
Could you just clarify the component shortages you're seeing,-1.0
Is that different from what you were talking about last quarter that impacted Q4,0.0
"
Matthew McRae
Yes",0.0
"
Christine Gorjanc
Absolutely",0.2
"These are factories that were – obviously, they were shutdown for Chinese New Year and normally that's a week",-0.6
Some of them are just coming back online this week and they're coming in anywhere at 20% to 40% capacity because a lot of the cities have had separate shutdowns,-0.1
There are quarantines before they can get in the factory,0.0
"So even though we manufacture outside of China, a lot of our components are coming from China and we are literally on the phone with them every day talking, but those factories are coming back up to speed slowly as their people come back to work slowly",0.0
"
Hamed Khorsand
Are you able to source anything outside of China right now",0.0
"
Christine Gorjanc

We do already source some things outside of China, which is good, but a lot of the major components are still sourced in China",1.0
"
Hamed Khorsand
And this impact that you're talking about in Q2, is this from products that you're planning to release or is this products that you've already released that you’re – the impact that you’re expected",0.0
"
Christine Gorjanc
It'll be a little of both, but we do have some new product introductions",0.0
We talked about the Floodlight already and there is a few more and it will slow those down a little bit as we're doing the builds and getting the tooling and all that depending on how we move forward with that,-0.5
"
Hamed Khorsand
And could you clarify the comment you made earlier in your statements about the Q2, the 20% or 25% impact, is that to revenue and would that mean that revenue would be actually down sequentially in Q2 versus Q1",-0.1
"
Christine Gorjanc
It is to revenue",0.0
"And it’s probably not quite down, probably slightly up",0.0
"
Hamed Khorsand
Okay",-0.5
All right,0.9
Thank you,1.0
"
Christine Gorjanc
Sure",0.1
"
Operator
And your next question comes from the line of Jeff Osborne of Cowen and Company",0.0
Please go ahead,0.1
"
Jeff Osborne
Yes",0.1
Good afternoon,1.0
"Most of the questions I had have been asked, but just a couple of quick ones on my end",0.0
Can you give us a sense of on the service margins,0.0
What the target is at scale or as Verisure kicks in,0.0
"
Christine Gorjanc
I mean, we're obviously targeting, we'd love to see 50% and above, but we'll continue to make our way back to that",1.0
"And we do believe as we get this attach rate up with our new business model with Verisure, we have a lot of catalysts to really move this thing forward",0.0
"
Jeff Osborne
Makes sense",0.2
Is there any way to book in the attach rates,-0.2
"I know you don't want to give specifics until the next call it sounds like, but is there any kind of a minimum and maximum or any commentary you can make on cameras versus non-cameras",0.0
What you're seeing in terms of attach rates itself,0.0
"
Matthew McRae
Not at this time",-0.9
I don't think there's enough data for us to really comment on that,-0.5
"But again, as I mentioned in the script, the early data we have is, is reaffirming our confidence and we’ll provide a lot more on the next call",0.8
"
Jeff Osborne
Got it",0.6
"And then just a couple of other smaller ones here, I might've missed it, but did you give the NPD share this quarter and how it compared to the third quarter",-1.0
"
Matthew McRae
No, we didn't",0.0
NPD changed some methodology a couple quarters ago,-0.1
"And so, there's no way to really provide an apples to apples comparison",-0.1
"So we don't comment on the market share from that perspective anymore, at least from a numerical perspective",0.0
"We do – obviously, we've had a lot of product introductions",-0.1
We've been trying to share a lot of the product reviews,-0.1
And we know ASPs,0.1
We did a great job holding ASPs quarter-over-quarter going into Q4,1.0
"So the quarter was kind of progressed as expected and we think we did very well in the quarter, especially given the supply shortage we talked about on the previous call",-0.9
"
Jeff Osborne
Got it",0.6
And the last question I had is just the – can you – you mentioned the change in headcount sequentially with the restructuring,0.0
Can you remind us on what the employee count that went to Verisure was,0.0
"
Christine Gorjanc
Right",0.9
So we came down about 57 headcount quarter-over-quarter and it was about 26,0.0
"It was an evenly split the difference, right, I think 26 was Verisure and the balance was part of the restructuring",0.8
"
Jeff Osborne
Got it",0.6
Thank you,1.0
That's all I had,0.0
"
Christine Gorjanc
Sure",0.1
"
Matthew McRae
You’re welcome",0.9
"
Operator
There are no further questions at this time",0.0
This concludes today's conference call,0.0
You may now disconnect,0.0
"Oil Search Ltd (OTCPK:OISHF) Q4 2019 Earnings Conference Call February 24, 2020  7:00 PM ET
Company Participants
Keiran Wulff - MD &amp; Director
Stephen Gardiner - CFO
Bruce Dingeman - COO, Alaska
Conference Call Participants
Tim Gerrard - Janus Henderson
Daniel Butcher - CLSA Limited
Saul Kavonic - Crédit Suisse
Mark Samter - MST Marquee
James Redfern - Bank of America Merrill Lynch
Adrian Prendergast - Morgans Financial Limited
Keiran Wulff
",0.0
"
Okay",-0.8
"Good morning, everyone",1.0
"If we can just make sure all the phones are turned off, it would be great",1.0
"Look, firstly, thank you for - very much for joining us for the 2019 full year results webcast, and it's a pleasure to be here with you, and thank you for joining us in person or also those people through the worldwide web",1.0
"
Today is an end of an era, and it's the beginning of a new chapter for Oil Search being the first time in really 25 years that Peter Botten isn't delivering the full year results",-0.7
"It was Peter's last day as Managing Director yesterday, but importantly, he's still involved with the company, and an actual fact, he's working in PNG at the moment with Beth, and I'll get on to that a little bit more shortly",0.3
"
Oil Search has become a multidimensional entity with world-class assets and performance from our PNG LNG foundation project",0.0
"We've got mature but still very valuable PNG oil production, and we're still working with our joint venture partners to advance the PNG LNG expansion and Papua LNG Project",1.0
"
In addition, our investment in Alaska is turning out very, very well",1.0
"We've had significant resource upgrades, material progress in Alaska with the Pikka road development and negotiations there as well as recent exploration success, which Bruce will go through in the presentation",0.9
